 "Ferrero,nutella";"Nutella";"NaN";"Produits à tartiner sucrés";"None";"e";"Bi1,Magasins U";"Sucre, huile de palme, noisettes 13%, cacao maigre 7,4%, lait écrémé en poudre 6,6%, lactoserum en poudre, émulsifiants : lécithines [soja], vanilline."
 "Jardin Bio,Léa Nature";"Confiture Cassis";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Cassis bio 50%, sucre brut de canne bio, eau, gélifiant : pectines, jus de citron bio concentré."
 "Les P'tites Tartines";"Confiture de framboise willamette";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Framboises (framboises Willamette, purée de framboise Willamette), sucre de canne, gélifiant: pectine de fruits, acidifiant : acide citrique."
 "Bonne Maman";"Confiture cerises griottes 370g+20%gr";"NaN";"Produits à tartiner sucrés";"None";"c";"";"cerises griottes, sucre, sucre roux de canne, jus de citrons concentré et, éventuellement, gélifiant : pectine de fruits.
Confiture préparée avec 50 g de cerises griottes pour 100 g. Teneur totale en sucres : 60 g pour 100 g."
 "Le comptoir de mathilde";"Pâte à Tartiner Lait Noisette";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Ingréftnts : Sucre, pâte de noisettes 30%, graisses végétales (huiles : tournesol, grignon d'olives, carthame et beurre de caco), lait écrémé en poudre 11%, caco maigre en poudre, émulsifiant : lécithine de soja."
 "Materne";"Confiture Fraises";"NaN";"Produits à tartiner sucrés";"None";"c";"NaN";"fraises, sucre, siroïde lucosë - fructose, gélifiant: pectines, correcteur lacidité: acide citrgue."
 "Ferrero";"Nutella";"NaN";"Produits à tartiner sucrés";"None";"e";"NaN";"sucre, huile de palme, NOISETTES 13%, LAIT écrémé en poudre 8,7%, cacao maigre 7,4%, émulsifiants: lécithines [soja]"
 "Ferrero";"Nutella";"NaN";"Produits à tartiner sucrés";"None";"e";"NaN";"sucre, huile de palme, NOISETTES 13%, LAIT écrémé en poudre 8,7%, cacao maigre 7,4%, émulsifiants: lécithines [soja]"
 "Ferrero";"Nutella";"NaN";"Produits à tartiner sucrés";"None";"e";"NaN";"sucre, huile de palme, NOISETTES 13%, LAIT écrémé en poudre 8,7%, cacao maigre 7,4%, émulsifiants: lécithines [soja]"
 "Régilait";"Tube Tartines & Desserts Confiture de Lait Touche de Spéculoos";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"_Lait_ entier frais (origine France) 53 %, sucre, pâte de spéculoos 12 % [(spéculoos 57 % (farine de _blé_, sucre candi, margarine, sucre de canne, farine de _soja_, sucre inverti, poudre à lever (carbonate acide de sodium), cannelle, muscade), huile végétales (palme, colza, coco), sucre, émulsifiant (lécithine de colza)], _lait_ écrémé en poudre 7 %, sirop de glucose."
 "Casino Bio,Casino";"Myrtille confiture extra";"NaN";"Produits à tartiner sucrés";"None";"d";"Casino";"Sucre de canne* - myrtilles* - gélifiant : pectines - acidifiant : acide citrique. Préparée avec 50g de fruits pour 100g de produit fini. *Ingrédients issus de l'agriculture biologique"
 "Reflets de France";"Confiture de quetsches d'Alsace";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Quetsches d'Alsace, sucre, gélifiant : pectines, acidifiant : acide citrique."
 "Elodie";"Confiture extra d'abricots";"NaN";"Produits à tartiner sucrés";"None";"d";"Intermarché";"Abricots, sucre, sucre roux de canne, pectine, acide citrique, acide ascorbique."
 "Itinéraire des saveurs";"Préparation de clémentines et oranges de Corse";"NaN";"Produits à tartiner sucrés";"None";"e";"Intermarché";"Fruits 55% (clémentines de Corse 40%, oranges de Corse 15%), sucre de canne, gélifiant : pectines, acidifiant : acide citrique"
 "Itinéraire des saveurs";"Préparation de clémentines et oranges de Corse";"NaN";"Produits à tartiner sucrés";"None";"e";"Intermarché";"Fruits 55% (clémentines de Corse 40%, oranges de Corse 15%), sucre de canne, gélifiant : pectines, acidifiant : acide citrique"
 "Lucien Georgelin";"Rhubarbe cuite au chaudron";"NaN";"Produits à tartiner sucrés";"None";"c";"Carrefour";"rhubarbe 45%, sucre, pommes, jus de citron concentré, gélifiant : pectines si nécessaire."
 "Lucien Georgelin";"Fleur de fruit orange citron pamplemousse cuit au chaudron";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";""
 "Charles Antona";"Confiture extra de corse clémentine";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Clémentines, sucre de canne 40%, sirop de glucose, jus de citron, gélifiant: pectine de fruit."
 "Bovetti";"Véritable Pâte à tartiner Bio, Chocolat au lait - Noisettes";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Noisettes* 40%, [Chocolat au lait* à 38% de cacao (sucre de canne blond*, beurre de cacao*, poudre de _lait_ entier*, masse de cacao* vanille naturelle*), sucre de canne blond*], huile de colza*. *Issus de l'agriculture biologique. [ ]Produits issus du commerce équitable/fairtrade (44% de la matière sèche)"
 "Bovetti";"Véritable Pâte à tartiner Bio, Chocolat au lait - Noisettes";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Noisettes* 40%, [Chocolat au lait* à 38% de cacao (sucre de canne blond*, beurre de cacao*, poudre de _lait_ entier*, masse de cacao* vanille naturelle*), sucre de canne blond*], huile de colza*. *Issus de l'agriculture biologique. [ ]Produits issus du commerce équitable/fairtrade (44% de la matière sèche)"
 "Auchan";"Confiture Extra 4 Fruits Rouges";"NaN";"Produits à tartiner sucrés";"None";"c";"Auchan Amiens, Auchan";"Fraise 18.1%groseilles 12.3% framboise 12.3% cassis 7.3% sucre , sucre roux de canne , gelifiant, pectine, acudifiant, acide citrique, 50g de fruits pour 100g teneur en sucre 60g de sucre pour 100g"
 "Pouce,Auchan";"Pâte à Tartiner aux Noisettes";"NaN";"Produits à tartiner sucrés";"None";"e";"Auchan";"Sucre, huiles végétales (colza, palme), cacao maigre 7%, _lactosérum_ en poudre (contient _lait_), _noisettes_ 2% (_fruit à coque_), émulsifiant : lécithine (tournesol), arôme,"
 "Pouce,Auchan";"Pâte à Tartiner aux Noisettes";"NaN";"Produits à tartiner sucrés";"None";"e";"Auchan";"Sucre, huiles végétales (colza, palme), cacao maigre 7%, _lactosérum_ en poudre (contient _lait_), _noisettes_ 2% (_fruit à coque_), émulsifiant : lécithine (tournesol), arôme,"
 "Winsenia";"Pâte à tartiner aux noisettes sans huile de palme";"NaN";"Produits à tartiner sucrés";"None";"e";"Intermarché";"Sucre, matières grasses végétales (huile de tournesol, beurre de cacao, huile de coco), _NOISETTES_ 13%, cacao maigre en poudre 7,4%, poudre de _LAIT_ écrémé, _LACTOSÉRUM_ en poudre, émulsifiant : lécithines de tournesol, arôme"
 "La finestra sul cielo,Teo & Bia";"Crema alla Nocciola";"NaN";"Produits à tartiner sucrés";"None";"d";"";"noisettes* du Piémont IGP min. 47%, sucre de canne*, cacao maigre'. *agriculture biologique."
 "Funky Veggie";"Ouf la pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Purée de haricots rouges&quot; 30% (eau, farine de haricots rouges*), sucre de fleur de coco&quot;, eau, purée de noisettes torréfiées* 17,5%, poudre de cacao' 4,8%. 'ingrédients issus de l'agriculture biologique. Peut contenir des traces d'allergènes de toutes catégories."
 "Funky Veggie";"Ouf la pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Purée de haricots rouges&quot; 30% (eau, farine de haricots rouges*), sucre de fleur de coco&quot;, eau, purée de noisettes torréfiées* 17,5%, poudre de cacao' 4,8%. 'ingrédients issus de l'agriculture biologique. Peut contenir des traces d'allergènes de toutes catégories."
 "Materne";"Confipote la poire";"NaN";"Produits à tartiner sucrés";"None";"c";"Carrefour";"poires 65,0%, sucre, gélifiant : pectine de fruit, acidifiant: acide citrique, correcteur d'acidité : citrate de calcium."
 "Materne";"Confipote la poire";"NaN";"Produits à tartiner sucrés";"None";"c";"Carrefour";"poires 65,0%, sucre, gélifiant : pectine de fruit, acidifiant: acide citrique, correcteur d'acidité : citrate de calcium."
 "Dardenne";"Pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"d";"";"noisette* (30%), sucre de canne (30%), e maigre en poudre*(l). Chocolat : 20% minimum. *ingrédients issus de l'agriculture biolo - i ue. (l)issus du commerce équitable. Peut contenir des traces d'as'tron"
 "Leader Price";"Confiture d'Abricot";"NaN";"Produits à tartiner sucrés";"None";"d";"Leader Price";"Sucre, abricots, acidifiant : acide citrique, gélifiant : pectine de fruits."
 "Leader Price";"Confiture myrtille bio";"NaN";"Produits à tartiner sucrés";"None";"c";"Leader Price";"Sucre de canne*, myrtilles*, acidifiant : acide citrique, gélifiant : pectine.
*Ingrédients issus de l'agriculture biologique"
 "Perlamande";"Purées 4 Fruits Secs";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Arachide toastee 55%, noix de cajou 15%, noisette toastée 15%, amande blanche 15%"
 "Jardin Bio,Léa Nature,Jardin Bio'";"Confiture Orange Amère";"NaN";"Produits à tartiner sucrés";"None";"c";"";"pulpe d'oranges* amères avec écorces 50%, sucre brut de canne*, eau, gélifiant : pectines, jus de citron* concentré.
*Produits issus de l'agriculture biologique"
 "Monoprix";"Confiture allégée fraises";"NaN";"Produits à tartiner sucrés";"None";"c";"Monoprix";"Fraises, sucre, gélifiant : pectines de fruits, jus de cassis, acidifiant : acide citrique."
 "Monoprix Gourmet,Monoprix";"Confiture Fraises de Dordogne";"NaN";"Produits à tartiner sucrés";"None";"c";"Monoprix";"Fraises 65% - sucre - gélifiant : pectines."
 "ti! bio,Jean Hervé";"purée arachide";"NaN";"Produits à tartiner sucrés";"None";"b";"";"Arachides pelées*.
* : issu de l'agriculture biologique."
 "Vergers Des Alpilles";"Confiture extra 4 fruits rouges";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Fruits (fraise biologique 12,5 %, framboise biologique 12,5 %, griotte biologique 12,5 %, groseille biologique 12,5%), sucre de canne biologique, gélifiant : pectine de fruits."
 "Mamie bio";"Pâte à Tartiner 35% noisettes";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Sucre de canne, purée de noisettes 35%, chocolat (sucre de canne, poudre de cacao maigre, beurre de cacao), huile de tournesol, farine de soja, émulsifiant : lécithines (soja), poudre de vanille Bourbon."
 "Les Apiculteurs Associés";"Miel de fleurs";"NaN";"Produits à tartiner sucrés";"None";"d";"Magasins U";"Miel et gelée royale"
 "Mamie Douceur,Marque Repère";"Marmelade Orange";"NaN";"Produits à tartiner sucrés";"None";"d";"Leclerc";"Sucre, oranges (avec écorces coupées en lamelles) 28 %, eau,  acidifiant : acide citrique, gélifiant : pectines. Préparée avec 28g de fruits pour 100g de produit fini."
 "Les P'tites Tartines,Agidra";"Confitures Abricots";"NaN";"Produits à tartiner sucrés";"None";"d";"GrandFrais";"Abricots du Languedoc-Roussillon, sucre de canne, gélifiant : pectine de fruits, acidifiant : acide citrique"
 "Auchan";"Confiture extra d'Orange bio";"NaN";"Produits à tartiner sucrés";"None";"d";"Simply Market,Auchan";"Sucre de canne non raffiné, oranges (origine UE) (avec écorces coupées en lamelles), eau, jus concentré de citron, agent gélifiant : pectines."
 "Bonne Maman";"Marmelade Citrons";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Sucre, citrons, sucre roux de canne, et, éventuellement, gélifiant : pectine de fruits. Les écorces sont coupées en lamelles"
 "Bonne Maman";"Marmelade Citrons";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Sucre, citrons, sucre roux de canne, et, éventuellement, gélifiant : pectine de fruits. Les écorces sont coupées en lamelles"
 "Bonne Maman";"Marmelade Citrons";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Sucre, citrons, sucre roux de canne, et, éventuellement, gélifiant : pectine de fruits. Les écorces sont coupées en lamelles"
 "Materne";"Confiture Fraise";"NaN";"Produits à tartiner sucrés";"None";"c";"Delhaize";""
 "Maribel";"Maribel, Cerise pèche fruits de la passion";"NaN";"Produits à tartiner sucrés";"None";"d";"LIDL";"fruits (31 % griottes, 12 % pêches, 7 % fruits de la passion), sucre, sirop de glucose-fructose, acidifiant : acide citrique, gélifiant : pectines."
 "Bonne Maman";"Confiture bonne maman rhubarbe";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Rhubarbe, sucre, sucre roux de canne, jus de citron concentré, gélifiant: pectine de fruits."
 "Bonne Maman";"Confiture bonne maman rhubarbe";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Rhubarbe, sucre, sucre roux de canne, jus de citron concentré, gélifiant: pectine de fruits."
 "Bonne Maman";"Confiture bonne maman rhubarbe";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Rhubarbe, sucre, sucre roux de canne, jus de citron concentré, gélifiant: pectine de fruits."
 "Bonne Maman";"Confiture bonne maman rhubarbe";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Rhubarbe, sucre, sucre roux de canne, jus de citron concentré, gélifiant: pectine de fruits."
 "U";"Confiture figue allégée";"NaN";"Produits à tartiner sucrés";"None";"c";"Magasins U";"Figues,sucre de canne, eau, gélifiant : pectine de fruits, acidifiant : acide citrique, correcteur d'acidité : lactate de calcium."
 "Franprix";"Pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"e";"Franprix";"sucre de canne - huile de tournesol&quot; noisettes* 13% - cacao maigre en poudre' 7,5% - poudre de lait écrémé-huile de karité - émulsifiant: lécithines de tournesol. &quot;Ingrédients iSsus de l'agriculture biologique. Traces d'amandes."
 "M’amour";"Confiture Banane";"NaN";"Produits à tartiner sucrés";"None";"d";"";"banane, sucre, gélifiant : pectine de fruits, acidifiant : acide citrique."
 "Lucien Georgelin";"Myrtilles sauvages Cuit au chaudron";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Mûres sauvages 60%, sucres extraits de fruits, gélifiant: pectines, jus de citron concentré."
 "Lucien Georgelin";"Confiture Brugnon Abricot";"NaN";"Produits à tartiner sucrés";"None";"b";"";""
 "Lucien Georgelin";"Confiture de melons";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour, Magasins U";"Melons 50 %, sucre, oranges, citron, gélifiant : pectines, jus de citron concentré."
 "Douceur du Verger,Marque Repère";"Confiture myrtilles ";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Myrtilles, sirop de glucose-fructose, sucre, acidifiant : acide citrique, gélifiant : pectines.
Préparée avec 50 g de fruits pour 100 g.
Teneur totale en sucres : 60g pour 100 g."
 "Douceur du Verger,Marque Repère";"Confiture myrtilles ";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Myrtilles, sirop de glucose-fructose, sucre, acidifiant : acide citrique, gélifiant : pectines.
Préparée avec 50 g de fruits pour 100 g.
Teneur totale en sucres : 60g pour 100 g."
 "Nos Régions ont du Talent, Leclerc";"Pêches de Vigne de la Vallée du Rhône";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Pêches de vigne de la Vallée du Rhône 65 g*, sucre de canne 41 g*, gélifiant : pectines (*Poids mis en œuvre pour 100 g de produit fini)"
 "Nos Régions ont du Talent, Leclerc";"Pêches de Vigne de la Vallée du Rhône";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Pêches de vigne de la Vallée du Rhône 65 g*, sucre de canne 41 g*, gélifiant : pectines (*Poids mis en œuvre pour 100 g de produit fini)"
 "Aglina";"Pâte à tartiner cacao & souchets";"NaN";"Produits à tartiner sucrés";"None";"e";"Casino,Leclerc Bourg lès Valence,Carrefour,Auchan";"Sucre de canne*, Huile de tournesol non hydrogénée*, Souchets* 13% , Cacao* 10%, Beurre de cacao*, lécithine de tournesol*, arôme naturel de vanille* Allergènes : Peut contenir des traces de fruits à coque Pas d'OGM *100 % des ingrédients d'origine agricole ont été obtenus selon les règles de la production biologique 100 % des ingrédients sont garantis sans gluten Nom d Cefais:"
 "Materne";"Confiture De Fraises, 450 Grammes, Marque Materne";"NaN";"Produits à tartiner sucrés";"None";"c";"Delhaize";"NaN"
 "Materne";"Confiture De Fraises, 450 Grammes, Marque Materne";"NaN";"Produits à tartiner sucrés";"None";"c";"Delhaize";"NaN"
 "Véron";"Veron Melasse 450G";"NaN";"Produits à tartiner sucrés";"None";"d";"";"NaN"
 "Véron";"Veron Melasse 450G";"NaN";"Produits à tartiner sucrés";"None";"d";"";"NaN"
 "tamara";"Confiture de groseille extra";"NaN";"Produits à tartiner sucrés";"None";"d";"Aldi";"Sucre, jus de groseille à base de concentré, gélifiant : pectine, acidifiant : acide citrique."
 "Bonne Maman";"Confiture abricot";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Abricots, sucre, sucre roux de canne, jus de citrons concentré, gélifiant : pectine de fruits."
 "Bonne Maman";"Confiture abricot";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Abricots, sucre, sucre roux de canne, jus de citrons concentré, gélifiant : pectine de fruits."
 "Monoprix";"Pâte à tartiner Noisettes";"NaN";"Produits à tartiner sucrés";"None";"d";"Monoprix";"sucre, huile de tournesol, _noisettes_ 13 %, cacao maigre en poudre 7,4 %, poudre de _lait_ écrémé, beurre de cacao, huile de coco, _lactosérum_ en poudre, émulsifiant : lécithines de tournesol, arôme."
 "Leader Price";"Confiture Framboise fine ligne";"NaN";"Produits à tartiner sucrés";"None";"b";"Leader Price";""
 "La Vie Claire";"Pate Noisettes Cacao";"NaN";"Produits à tartiner sucrés";"None";"e";"La Vie Claire";""
